timesteps,reward,episode_length
9256,0.0,5
9256,0.0,5
9272,0.0,5
9280,0.0,3
9288,1.0,14
9288,0.0,5
9288,0.0,5
9296,0.0,5
9312,0.0,5
9320,0.0,5
9328,0.0,5
9328,0.0,5
9336,0.0,3
9344,3.0,34
9360,0.0,5
9368,0.0,5
9368,0.0,5
9376,0.0,5
9384,0.0,5
9400,1.0,14
9408,0.0,5
9408,0.0,5
9416,0.0,5
9424,0.0,5
9424,0.0,3
9448,0.0,5
9456,0.0,5
9488,0.0,5
9488,1.0,16
9496,0.0,5
9504,3.0,34
9520,1.0,12
9528,0.0,5
9536,0.0,5
9544,0.0,5
9560,0.0,5
9568,0.0,5
9576,2.0,21
9576,0.0,5
9584,0.0,5
9608,0.0,5
9616,0.0,5
9616,2.0,24
9616,0.0,5
9624,4.0,41
9648,0.0,5
9720,1.0,17
9736,1.0,15
9744,1.0,15
9744,1.0,16
9760,0.0,5
9760,0.0,3
9776,1.0,16
9784,0.0,5
9784,0.0,5
9800,0.0,5
9800,2.0,23
9816,3.0,41
9824,0.0,5
9824,0.0,5
9840,0.0,5
9840,0.0,5
9856,0.0,5
9864,0.0,5
9864,0.0,5
9880,0.0,5
9880,0.0,5
9896,0.0,5
9904,0.0,3
9904,0.0,3
9904,0.0,5
9928,4.0,46
9936,0.0,5
9944,0.0,5
9944,0.0,5
9944,0.0,5
9960,1.0,12
9960,2.0,23
9968,0.0,5
9984,2.0,28
9984,0.0,5
10000,0.0,5
10000,0.0,5
10024,0.0,5
10024,0.0,5
10032,1.0,12
10040,0.0,5
10064,0.0,5
10072,1.0,16
10072,1.0,16
10080,0.0,5
10088,1.0,15
10104,0.0,5
10112,0.0,5
10120,1.0,12
10128,1.0,16
10128,0.0,5
10128,1.0,12
10144,0.0,5
10168,1.0,12
10176,1.0,12
10184,0.0,5
10208,1.0,12
10216,1.0,12
10224,1.0,12
10224,1.0,12
10248,0.0,5
10264,1.0,12
10264,0.0,5
10272,1.0,12
10280,1.0,12
10288,0.0,5
10304,0.0,5
10304,0.0,5
10312,2.0,23
10312,1.0,12
10312,0.0,5
10320,0.0,5
10320,1.0,12
10344,0.0,5
10352,0.0,5
10352,0.0,5
10352,0.0,5
10360,0.0,5
10360,0.0,5
10392,0.0,5
10392,0.0,5
10392,0.0,5
10400,0.0,5
10432,0.0,5
10432,0.0,5
10432,1.0,16
10440,0.0,5
10472,0.0,5
10472,0.0,5
10480,0.0,5
10512,0.0,5
10512,0.0,5
10520,2.0,29
10520,0.0,5
10528,2.0,23
10544,2.0,23
10552,0.0,5
10552,0.0,5
10560,0.0,5
10576,2.0,23
10584,0.0,5
10592,0.0,5
10592,0.0,5
10600,0.0,5
10616,2.0,23
10616,0.0,5
10624,0.0,5
10632,0.0,5
10640,0.0,5
10656,0.0,5
10664,0.0,5
10664,1.0,17
10672,0.0,5
10680,0.0,5
10696,0.0,5
10704,0.0,5
10704,2.0,23
10712,0.0,5
10720,0.0,5
10736,0.0,5
10744,0.0,5
10744,0.0,5
10752,1.0,17
10760,0.0,5
10776,2.0,23
10776,0.0,5
10784,0.0,5
10784,0.0,5
10800,0.0,5
10800,1.0,17
10816,0.0,5
10816,0.0,5
10856,0.0,5
